DEBUT_RANK,SPOTIFY_POPULARITY,HAS_PLAYLIST,GENRE_Hip-Hop/Rap,GENRE_Country,LOUDNESS,DURATION,HIT
85,42,0,False,False,-15.277,334340.125,0
92,42,0,False,False,-8.21,215093.0,0
79,42,0,False,False,-8.21,215093.0,0
100,26,0,False,False,-8.763,129426.0,1
74,2,0,False,False,-13.621,133706.0,0
94,20,0,False,False,-14.915,132293.0,0
75,10,0,False,False,-14.752,188573.0,0
63,59,1,False,False,-6.752,224933.0,1
88,42,0,False,False,-8.21,215093.0,0
66,62,0,True,False,-4.08,328826.0,0
86,42,0,False,False,-8.21,215093.0,0
100,29,0,False,False,-16.501875,202493.0,0
97,31,0,False,False,-7.323,160733.0,0
40,42,0,False,False,-8.21,215093.0,0
83,42,0,False,False,-8.21,215093.0,0
92,15,0,False,False,-4.95,141533.0,0
73,20,0,False,False,-13.933,184533.0,0
89,24,0,False,False,-6.906,254266.0,0
98,57,0,True,False,-8.016,232661.0,0
90,13,0,False,False,-16.501875,160000.0,1
96,50,1,False,False,-5.093,202934.0,0
96,80,0,False,True,-6.642,197293.0,0
95,42,0,True,False,-8.21,215093.0,0
93,42,0,False,False,-8.21,215093.0,0
54,36,0,True,False,-14.261,223640.0,0
82,38,0,False,False,-8.498,242053.0,0
78,9,0,False,False,-10.606,327466.0,0
80,58,0,False,False,-4.118,241333.0,0
84,54,0,True,False,-4.086,225653.0,0
92,2,0,False,False,-9.035,153268.0,0
47,98,1,True,False,-6.687,196653.0,1
88,42,0,False,False,-8.21,215093.0,0
51,18,1,False,False,-14.464,308440.0,1
90,35,0,False,False,-5.942,185000.0,1
100,50,0,False,False,-5.847,166053.0,0
91,54,0,False,False,-7.854,239693.0,0
23,66,1,False,False,-6.537,294787.0,1
76,40,0,False,False,-5.234,293680.0,0
82,5,0,False,False,-13.188,123133.0,0
99,5,0,False,False,-8.25,148866.0,0
84,74,1,False,False,-9.803,266720.0,0
77,42,0,False,False,-8.21,215093.0,0
89,42,0,False,False,-8.21,215093.0,0
96,55,0,False,True,-6.243,334340.125,0
63,76,1,False,False,-13.641,288733.0,1
71,67,0,False,False,-2.879,258000.0,0
88,42,0,False,False,-8.21,215093.0,0
98,42,0,True,False,-8.21,215093.0,0
88,42,0,False,False,-8.21,215093.0,0
95,37,0,False,True,-7.628,215880.0,0
86,1,0,False,False,-10.785,115826.0,0
90,42,0,False,False,-8.21,215093.0,0
95,42,0,False,False,-8.21,215093.0,0
84,21,0,False,True,-11.36,155800.0,0
96,93,0,False,False,-7.079,164000.0,0
88,52,0,True,False,-5.372,253840.0,0
69,35,0,False,True,-11.518,158706.0,0
100,7,0,False,False,-6.17,154733.0,0
60,62,0,False,False,-3.318,204800.0,0
97,45,0,False,False,-10.883,188226.0,1
95,53,0,False,False,-9.488,274616.0,0
81,51,0,False,False,-2.753,203840.0,0
93,40,0,False,True,-11.231,169200.0,0
87,38,0,False,False,-11.945,204093.0,0
72,13,0,False,False,-10.27,115960.0,0
91,42,0,False,False,-8.21,215093.0,0
35,55,0,False,False,-5.48,334340.125,0
100,42,0,False,False,-8.21,215093.0,0
99,68,0,False,False,-9.682,217986.0,0
90,11,0,False,False,-8.74,167600.0,0
69,42,0,False,False,-8.21,215093.0,1
73,43,0,False,True,-14.349,304506.0,0
64,48,0,False,False,-4.632,189000.0,0
47,61,0,False,True,-3.275,223998.0,0
80,60,0,False,False,-8.937,223946.0,0
78,42,0,False,False,-8.21,215093.0,0
97,7,0,False,False,-12.597,136413.0,0
86,19,0,False,False,-7.452,159666.0,0
99,42,0,False,False,-8.21,215093.0,0
84,49,0,False,False,-3.979,217493.0,0
100,42,0,False,False,-8.21,215093.0,0
94,23,0,False,False,-7.428,241506.0,0
69,42,0,False,False,-8.21,215093.0,0
73,42,0,False,False,-8.21,215093.0,0
70,42,0,False,False,-8.21,215093.0,0
89,42,0,False,False,-8.21,215093.0,0
62,67,0,False,False,-11.548,141466.0,1
96,2,0,False,False,-9.35,159906.0,0
94,57,0,True,False,-12.048,243200.0,0
71,34,0,False,False,-12.531,160280.0,0
68,57,0,False,False,-10.024,291200.0,0
97,42,0,False,False,-8.21,215093.0,0
90,64,0,False,False,-8.21,270934.0,0
100,1,1,False,False,-15.231,191267.0,0
79,5,0,False,False,-12.619,119440.0,0
85,42,0,False,False,-8.21,215093.0,0
79,51,0,False,False,-6.677,226360.0,1
80,47,0,True,False,-2.984,242573.0,0
86,54,0,False,False,-8.834,274506.0,0
90,42,0,False,False,-8.21,215093.0,0
75,37,0,False,False,-5.415,170066.0,1
90,15,0,False,False,-6.152,134333.0,0
6,72,1,False,False,-6.611,234520.0,1
96,11,0,False,False,-9.378,152764.0,0
100,0,0,True,False,-8.265,93609.125,0
100,42,0,True,False,-8.21,215093.0,0
100,1,0,False,False,-11.327,174933.0,0
86,21,0,False,False,-13.762,280829.0,1
89,47,0,False,True,-14.943,271866.0,0
98,2,0,False,False,-11.339,168773.0,0
66,42,0,False,False,-8.21,215093.0,0
88,17,0,False,False,-16.501875,260813.0,0
76,37,0,False,False,-7.988,261586.0,0
86,14,0,False,False,-7.681,153453.0,0
85,23,0,False,True,-12.175,133893.0,0
86,55,0,False,False,-15.871,218733.0,0
53,18,0,False,False,-10.932,180000.0,0
73,13,0,False,False,-10.849,222733.0,0
85,1,0,False,False,-5.647,143626.0,0
96,42,0,False,False,-8.21,215093.0,0
90,42,0,False,False,-8.21,215093.0,0
100,53,0,False,False,-13.103,172093.0,1
85,24,0,False,False,-12.578,277546.0,0
65,46,0,False,True,-7.323,244506.0,0
82,49,0,False,False,-4.088,159000.0,0
97,55,0,False,False,-3.496,253600.0,0
85,37,0,False,False,-10.756,187880.0,0
98,22,0,False,False,-12.507,153293.0,0
90,42,0,False,False,-8.21,215093.0,0
92,20,0,False,False,-12.719,118520.0,0
70,7,0,False,False,-16.501875,202459.0,0
94,24,0,False,False,-9.868,161400.0,0
90,45,0,False,False,-6.945,279920.0,0
39,70,1,False,False,-4.863,211364.0,0
84,22,0,False,False,-11.772,174706.0,0
28,64,0,True,False,-7.979,237295.0,0
92,20,0,False,True,-5.522,210732.0,0
92,50,0,False,False,-13.116,158773.0,0
97,42,0,False,False,-8.21,215093.0,0
98,43,0,False,False,-8.491,153986.0,0
100,42,0,False,False,-8.21,215093.0,0
72,9,0,False,False,-10.755,203000.0,0
87,42,0,False,False,-8.21,215093.0,0
88,42,0,False,False,-8.21,215093.0,0
31,56,0,False,False,-1.046,334340.125,0
91,30,0,False,True,-9.399,213066.0,0
60,5,0,False,False,-12.372,180013.0,0
67,42,0,False,False,-8.21,215093.0,0
17,46,0,False,False,-7.586,273666.0,0
78,80,1,False,False,-5.298,176658.0,0
90,3,0,False,False,-13.476,224933.0,0
88,55,1,False,False,-11.004,311027.0,0
79,4,0,False,False,-3.187,178093.0,0
77,44,0,False,False,-7.52,259901.0,0
97,12,0,False,False,-15.511,226933.0,0
86,61,0,True,False,-3.922,310666.0,0
87,26,0,False,False,-6.545,205733.0,0
81,2,1,False,False,-12.027,214600.0,1
83,27,0,False,False,-12.786,135840.0,0
55,68,1,False,False,-4.378,200547.0,0
84,47,0,True,False,-7.582,205478.0,0
92,34,0,False,False,-10.427,232773.0,0
79,42,0,False,False,-8.21,215093.0,0
89,6,0,False,False,-16.501875,161573.0,0
72,39,0,False,False,-13.806,231240.0,0
67,73,0,False,False,-11.226,163755.0,1
90,12,0,False,False,-10.262,182466.0,0
98,26,0,False,False,-13.925,191760.0,0
87,9,0,False,False,-6.739,163000.0,0
100,2,0,False,False,-11.407,140026.0,0
62,41,0,False,False,-7.263,225853.0,1
90,42,0,False,False,-8.21,215093.0,0
98,36,0,False,False,-9.033,158089.0,0
84,57,0,False,False,-5.948,264160.0,0
86,10,0,False,False,-8.719,166027.0,0
92,1,0,False,False,-11.957,160840.0,0
84,38,0,False,False,-13.576,171986.0,1
85,42,0,False,False,-8.21,215093.0,0
82,57,0,False,False,-5.914,223266.0,0
79,42,0,False,False,-8.21,215093.0,0
71,32,0,False,False,-7.496,248800.0,0
92,42,0,False,False,-8.21,215093.0,0
82,13,0,False,False,-7.391,190200.0,0
98,19,0,False,False,-11.81,161933.0,0
90,5,0,False,False,-10.788,140000.0,0
100,12,0,False,False,-7.261,142593.0,0
46,43,0,False,False,-9.42,255233.0,0
3,65,0,False,False,-6.544,320586.0,1
47,58,0,False,False,-13.817,270800.0,1
85,42,0,False,False,-8.21,215093.0,0
96,42,0,False,False,-8.21,215093.0,0
84,28,0,False,False,-7.318,132106.0,0
94,45,0,False,False,-7.623,316493.0,0
81,42,0,False,False,-8.21,215093.0,0
97,4,0,False,False,-14.228,124081.0,0
87,28,0,False,False,-11.891,140800.0,1
82,57,0,False,False,-6.307,264013.0,0
94,41,0,False,False,-15.175,230866.0,0
68,27,0,False,False,-12.548,137093.0,0
85,17,0,False,False,-10.466,166306.0,0
62,59,0,False,False,-13.045,315306.0,1
84,61,0,False,False,-10.674,157573.0,1
81,50,0,False,False,-6.775,221040.0,0
88,41,0,False,False,-11.654,183360.0,1
88,25,0,False,False,-6.542,155560.0,0
90,42,0,False,False,-8.21,215093.0,0
96,19,0,False,False,-14.984,183240.0,0
79,28,0,False,False,-11.788,188573.0,0
87,29,0,False,False,-12.614,216711.0,0
92,34,0,False,False,-15.674,215573.0,0
91,44,0,False,False,-6.948,207120.0,0
31,68,0,False,False,-6.147,244906.0,0
97,7,0,False,False,-5.808,150466.0,0
89,21,0,False,False,-13.696,175066.0,0
98,8,0,False,False,-12.157,138280.0,0
89,44,0,False,False,-9.069,241266.0,0
92,42,0,False,False,-8.21,215093.0,0
95,61,0,False,False,-3.469,228533.0,0
69,65,0,False,True,-5.147,184040.0,0
100,43,0,False,False,-13.656,172266.0,0
83,75,1,False,False,-6.918,310333.0,1
95,45,0,False,False,-7.031,251200.0,1
82,46,0,False,False,-11.995,334340.125,0
77,62,0,False,False,-9.037,271200.0,0
75,49,0,False,False,-5.34,227400.0,0
79,14,0,False,False,-9.405,225000.0,0
14,47,0,False,False,-9.218,235573.0,1
96,42,0,False,False,-8.21,215093.0,0
78,30,0,False,True,-6.049,261304.0,0
93,11,0,False,True,-9.546,129293.0,0
82,35,0,False,False,-11.964,256000.0,1
70,38,0,False,False,-11.019,257413.0,0
77,64,0,False,False,-16.501875,260666.0,1
60,42,0,False,False,-8.21,215093.0,0
89,4,0,False,False,-9.437,158866.0,0
86,67,0,False,False,-6.47,173045.0,0
56,60,0,False,False,-5.013,177560.0,0
92,62,1,False,False,-11.856,334340.125,1
81,42,0,False,False,-8.21,215093.0,0
92,2,0,False,False,-12.923,176480.0,0
82,13,1,False,False,-6.947,312800.0,0
60,30,0,False,False,-4.916,170653.0,1
74,49,0,False,False,-8.888,269053.0,0
82,19,0,False,False,-16.501875,222800.0,0
87,16,0,False,False,-15.958,176440.0,0
99,42,0,False,False,-8.21,215093.0,0
91,17,0,False,False,-10.766,145560.0,0
61,33,0,False,False,-16.501875,191533.0,1
70,42,0,False,False,-8.21,215093.0,0
92,0,0,False,False,-9.274,118360.0,0
29,65,1,False,False,-4.292,213708.0,1
100,55,0,False,False,-9.107,206706.0,0
33,2,0,False,False,-10.604,136720.0,0
87,42,0,False,True,-8.21,215093.0,0
80,63,0,False,False,-9.312,269466.0,1
99,24,0,False,False,-4.727,173387.0,0
98,42,0,False,False,-8.21,215093.0,0
85,2,0,False,False,-9.847,157866.0,0
85,43,0,False,False,-13.139,204240.0,0
84,72,0,False,False,-13.119,214880.0,0
90,42,0,False,False,-8.21,215093.0,0
66,61,0,False,False,-3.236,254466.0,1
100,64,0,True,False,-3.696,166120.0,0
98,14,0,False,False,-13.793,164906.0,0
89,28,0,False,False,-10.907,286400.0,0
94,55,1,True,False,-12.844,302133.0,0
99,42,0,False,False,-8.21,215093.0,0
85,48,0,False,False,-13.548,257760.0,0
84,69,0,False,False,-3.805,194253.0,0
82,14,0,False,False,-11.503,297293.0,0
87,42,0,False,False,-8.21,215093.0,1
99,2,0,False,False,-6.165,129828.0,0
65,26,0,False,False,-8.769,152613.0,0
69,2,0,False,False,-11.867,254642.0,0
84,9,0,False,False,-7.204,222800.0,0
89,6,0,False,False,-7.666,210973.0,0
45,48,0,False,False,-6.557,221600.0,1
85,10,0,False,False,-12.41,129333.0,0
83,42,0,False,False,-8.21,215093.0,0
84,42,0,False,False,-8.21,215093.0,0
96,0,0,False,False,-16.501875,193073.0,0
93,42,0,False,False,-8.21,215093.0,0
99,3,0,False,False,-11.26,149906.0,0
69,16,0,False,False,-12.446,224706.0,0
66,52,1,False,False,-8.635,200594.0,0
86,51,0,False,False,-14.366,334340.125,1
99,42,0,False,False,-9.541,334340.125,0
92,13,0,False,False,-9.108,235200.0,0
96,25,0,False,False,-8.062,204093.0,0
75,52,0,False,False,-13.707,134893.0,0
85,18,0,False,False,-14.66,282600.0,0
100,79,0,False,True,-5.023,215140.0,0
70,55,0,False,True,-9.785,200440.0,0
97,35,0,False,False,-10.648,165693.0,1
45,52,0,False,False,-8.97,218440.0,1
63,42,0,False,False,-8.21,215093.0,0
90,33,0,False,False,-13.626,202400.0,0
74,22,0,False,False,-10.913,161186.0,0
88,13,0,False,True,-4.7,189213.0,0
79,47,0,False,False,-6.348,307000.0,0
98,46,0,False,False,-11.347,260153.0,0
96,51,1,False,False,-4.012,206520.0,0
90,42,0,False,False,-8.21,215093.0,0
93,15,0,False,False,-11.793,132101.0,0
78,63,0,True,False,-14.41,168586.0,0
52,74,1,False,False,-6.127,210227.0,0
83,42,0,False,False,-8.21,215093.0,0
72,4,0,False,False,-9.863,196080.0,0
82,1,0,False,False,-13.631,157746.0,0
94,45,0,False,False,-14.447,212266.0,0
96,31,0,False,False,-6.873,333226.0,0
95,77,0,False,False,-7.36,302146.0,0
79,15,0,False,False,-11.661,183906.0,0
95,0,0,False,False,-13.595,242533.0,0
100,44,0,False,False,-15.733,169400.0,0
78,0,0,False,False,-12.559,142080.0,0
70,49,0,False,False,-10.045,262506.0,1
90,42,0,False,False,-8.21,215093.0,0
62,32,0,False,False,-7.907,225053.0,0
100,42,0,False,False,-8.21,215093.0,0
91,27,0,False,False,-5.327,130199.0,0
95,42,0,False,False,-8.21,215093.0,0
81,8,0,False,False,-12.221,156666.0,0
96,41,0,True,False,-6.808,261826.0,0
31,62,0,False,False,-4.337,211680.0,0
12,65,0,False,False,-16.501875,218506.0,0
99,44,0,False,True,-11.805,170400.0,0
76,18,0,False,False,-11.735,147040.0,0
57,49,0,False,False,-6.901,169866.0,1
82,17,0,False,False,-11.014,154840.0,0
90,14,0,False,False,-12.649,240400.0,0
99,1,0,False,False,-10.022,136600.0,0
68,32,0,False,False,-6.811,125200.0,1
83,42,0,False,False,-8.21,215093.0,0
87,42,0,False,False,-8.21,215093.0,0
100,42,0,False,False,-8.21,215093.0,0
88,26,0,False,False,-3.404,222600.0,0
91,16,0,False,False,-3.973,197626.0,0
79,42,0,False,False,-8.21,215093.0,1
72,42,0,False,False,-8.21,215093.0,0
93,42,0,False,False,-8.21,215093.0,0
58,46,0,False,True,-4.763,209453.0,0
51,55,0,False,False,-8.824,304920.0,1
80,56,0,False,False,-11.548,322600.0,0
22,42,0,True,False,-8.21,215093.0,0
25,70,1,False,False,-4.874,227373.0,1
65,2,0,False,False,-7.621,180093.0,0
92,34,0,False,False,-8.295,297560.0,0
81,59,1,False,False,-6.369,227800.0,1
83,22,0,False,False,-12.499,289226.0,0
20,83,1,False,False,-7.065,242253.0,1
94,42,0,False,False,-8.21,215093.0,0
86,22,0,False,False,-16.501875,300133.0,0
97,39,0,False,False,-12.258,190973.0,0
84,4,0,False,False,-11.176,163680.0,0
90,40,0,False,False,-4.119,243360.0,0
71,34,0,False,False,-6.003,146066.0,1
87,43,0,False,False,-8.707,240306.0,0
98,67,0,False,True,-8.005,236626.0,0
59,44,0,False,False,-4.168,139920.0,1
73,40,0,False,False,-5.712,150573.0,0
73,2,0,False,False,-10.461,135367.0,0
99,7,0,False,False,-10.27,171533.0,0
80,42,0,False,False,-8.21,215093.0,0
81,62,1,False,False,-8.0,334340.125,0
87,0,0,False,False,-9.939,160040.0,0
97,42,0,False,False,-8.21,215093.0,0
90,6,0,False,False,-12.655,229493.0,0
92,23,0,False,False,-10.198,298769.0,0
93,10,0,False,False,-11.623,334340.125,0
97,33,0,False,False,-11.252,170946.0,0
86,27,0,False,False,-9.496,259826.0,0
95,42,0,False,False,-8.21,215093.0,1
90,42,0,True,False,-8.21,215093.0,0
83,27,0,False,False,-7.98,226640.0,0
95,43,0,False,True,-5.167,245573.0,0
100,42,0,False,False,-8.21,215093.0,0
77,21,0,False,False,-13.066,183026.0,0
90,42,0,False,False,-8.21,215093.0,0
84,42,0,False,False,-8.21,215093.0,0
79,18,0,False,False,-7.845,175840.0,0
100,41,0,False,False,-16.501875,334340.125,1
96,46,0,False,False,-10.485,258125.0,0
97,34,0,True,False,-2.505,174466.0,0
86,20,0,False,False,-3.91,208733.0,0
83,46,0,False,False,-10.517,334340.125,0
85,2,0,False,False,-6.836,147666.0,0
84,14,0,False,False,-11.183,178533.0,0
97,18,0,False,False,-16.405,159226.0,0
90,64,1,False,False,-9.116,248013.0,0
73,22,0,False,False,-10.904,152693.0,1
92,13,0,False,False,-5.424,135920.0,0
98,9,0,False,False,-11.252,334340.125,0
99,42,0,False,False,-8.21,215093.0,0
96,42,0,True,False,-8.21,215093.0,0
93,7,0,False,False,-8.535,314320.0,0
86,0,0,False,False,-11.453,234013.0,1
72,29,0,False,False,-6.211,164400.0,0
97,0,0,False,False,-6.016,131693.0,0
89,0,0,False,False,-9.159,117626.0,1
66,57,0,False,False,-8.367,234093.0,0
94,42,0,False,False,-8.21,215093.0,0
95,55,0,False,True,-12.83,247626.0,0
76,34,0,False,False,-8.175,207400.0,0
81,48,0,False,False,-12.855,268960.0,0
79,32,0,False,False,-11.287,276240.0,0
86,71,1,False,False,-3.86,231533.0,0
84,42,0,False,False,-8.21,215093.0,0
80,16,0,False,False,-10.34,128960.0,0
89,15,0,False,False,-10.234,203040.0,0
76,42,0,False,False,-8.21,215093.0,0
86,42,0,False,False,-8.21,215093.0,0
88,14,1,False,False,-16.501875,256488.0,1
83,42,0,False,False,-8.21,215093.0,0
76,4,0,False,False,-8.75,162168.0,0
51,53,1,False,False,-8.363,224040.0,0
59,24,0,False,False,-6.319,224706.0,0
100,42,0,False,False,-8.21,215093.0,0
81,57,0,True,False,-6.325,156130.0,0
99,42,0,False,False,-8.21,215093.0,0
97,29,0,False,False,-10.959,238160.0,0
44,42,0,False,False,-8.21,215093.0,0
13,72,0,False,False,-8.505,230999.0,0
98,40,0,False,False,-10.333,141320.0,0
96,40,0,False,False,-8.856,230066.0,0
99,42,0,False,False,-8.21,215093.0,0
96,22,0,False,False,-16.501875,188960.0,0
87,42,0,False,False,-8.21,215093.0,0
83,36,0,False,False,-12.702,213133.0,0
84,23,0,False,False,-16.501875,212426.0,0
79,53,0,False,False,-5.146,221493.0,1
76,20,0,False,False,-10.288,186866.0,0
90,16,0,False,False,-12.53,247013.0,0
78,58,0,False,False,-11.303,184186.0,0
82,13,0,False,True,-14.843,132666.0,0
91,46,0,False,False,-11.334,334340.125,0
82,70,1,False,False,-3.851,190213.0,1
87,37,0,False,False,-7.852,304933.0,0
84,46,0,False,False,-11.719,254440.0,0
84,16,0,False,False,-9.449,151826.0,0
72,42,0,False,False,-8.21,215093.0,1
100,14,0,False,False,-7.734,131933.0,0
83,10,0,False,False,-5.778,211133.0,0
81,64,0,False,False,-12.156,112800.0,1
98,42,0,False,False,-8.21,215093.0,0
75,55,0,True,False,-6.465,243586.0,0
95,54,0,False,False,-5.705,130071.0,0
97,42,0,False,False,-8.21,215093.0,0
89,26,0,False,False,-12.179,153706.0,1
70,66,0,False,False,-9.383,162093.0,1
90,14,0,False,False,-9.556,208613.0,0
90,3,0,False,False,-10.56,144400.0,0
91,69,0,False,True,-10.422,152266.0,0
95,42,0,False,False,-8.21,215093.0,0
88,42,0,False,False,-8.21,215093.0,0
96,42,0,False,False,-8.21,215093.0,0
81,52,0,False,True,-8.527,232640.0,0
69,25,0,False,False,-6.349,156146.0,0
60,45,0,False,False,-5.48,166040.0,1
86,4,0,False,False,-6.593,152052.0,0
99,42,0,False,False,-8.21,215093.0,0
79,36,0,False,False,-10.415,324266.0,1
82,42,0,False,False,-8.21,215093.0,1
80,8,0,False,False,-9.643,193000.0,1
86,59,0,False,False,-9.595,139120.0,1
86,71,1,False,False,-6.213,251253.0,1
12,83,1,True,False,-6.946,200107.0,0
93,6,0,False,False,-10.209,246480.0,0
100,2,0,False,False,-6.148,139440.0,0
89,42,0,False,False,-8.21,215093.0,0
89,1,0,False,False,-8.782,141080.0,0
95,42,0,False,False,-8.21,215093.0,1
95,42,0,False,False,-8.21,215093.0,0
89,42,0,False,False,-8.21,215093.0,0
94,42,0,False,False,-8.21,215093.0,0
96,31,0,False,False,-10.432,155600.0,0
35,42,0,False,False,-8.21,215093.0,1
75,41,0,False,True,-5.939,229986.0,0
33,56,0,False,False,-7.775,221234.0,1
93,65,0,False,True,-7.63,208720.0,0
97,25,0,False,False,-5.846,152586.0,0
90,42,0,False,False,-8.21,215093.0,0
59,65,0,False,False,-9.603,217906.0,0
50,72,1,False,False,-5.363,237320.0,1
77,42,0,False,False,-8.21,215093.0,0
98,45,0,False,False,-12.511,216266.0,0
97,32,0,False,False,-14.561,334340.125,0
77,40,0,False,False,-14.863,166066.0,1
93,7,0,True,False,-9.541,138493.0,0
94,42,0,False,False,-9.491,211612.0,0
71,15,0,False,False,-11.628,186000.0,1
72,6,0,False,False,-9.684,129573.0,0
93,42,0,False,False,-8.21,215093.0,0
80,42,0,False,False,-8.21,215093.0,0
95,28,0,False,False,-9.192,180213.0,0
88,23,0,False,False,-12.371,246626.0,0
84,16,0,False,False,-13.707,150066.0,0
95,15,0,False,False,-7.942,197239.0,0
91,32,0,False,False,-16.393,227333.0,0
73,35,0,False,True,-6.433,245200.0,0
95,37,0,False,False,-13.019,297999.0,0
98,40,0,False,False,-13.698,174779.0,0
45,42,0,False,False,-8.21,215093.0,1
99,32,0,False,False,-8.536,301373.0,1
100,42,0,False,False,-8.21,215093.0,0
93,33,0,False,True,-4.062,216426.0,0
62,34,0,False,False,-12.934,249866.0,0
89,42,0,False,False,-8.21,215093.0,0
99,42,0,False,False,-8.21,215093.0,0
99,2,0,False,False,-7.897,130266.0,0
87,42,0,False,False,-8.21,215093.0,0
75,42,0,False,False,-8.21,215093.0,1
64,33,0,False,False,-10.747,148226.0,0
85,60,1,False,False,-7.256,255907.0,1
81,15,0,False,True,-9.189,187053.0,0
23,80,0,False,False,-5.191,190360.0,0
98,57,0,False,True,-5.055,207213.0,0
94,12,0,False,False,-15.016,186146.0,0
72,20,0,False,False,-8.026,175893.0,0
99,30,0,False,True,-7.243,174093.0,0
96,65,0,False,False,-5.024,241466.0,0
92,42,0,False,False,-8.21,215093.0,0
96,59,0,False,True,-6.761,224286.0,0
88,54,0,False,False,-10.592,158693.0,0
88,24,0,False,False,-9.37,334340.125,0
87,42,0,False,False,-8.21,215093.0,0
86,24,0,False,True,-11.032,164106.0,0
76,12,0,False,False,-9.894,147533.0,0
87,57,0,True,False,-6.671,334340.125,0
92,42,0,False,False,-8.21,215093.0,0
84,24,0,False,False,-12.917,295173.0,0
31,52,0,False,False,-3.697,279240.0,0
98,34,0,False,False,-12.777,334340.125,0
80,10,0,False,False,-16.204,224493.0,1
95,5,0,False,False,-12.244,150200.0,0
85,52,0,False,False,-9.911,257760.0,0
84,48,1,True,False,-10.58,334340.125,0
92,42,0,False,False,-8.21,215093.0,0
88,43,0,False,False,-16.501875,251200.0,0
95,42,0,False,False,-8.21,215093.0,0
71,13,1,False,False,-5.428,168253.0,1
23,84,1,False,False,-3.061,184732.0,1
99,29,0,False,False,-11.671,178533.0,0
79,19,0,False,False,-16.501875,195413.0,0
95,12,0,False,True,-16.501875,152866.0,0
86,13,0,False,False,-16.501875,140226.0,0
84,49,0,False,False,-12.247,334340.125,0
64,53,0,False,False,-7.217,285560.0,0
79,43,0,False,False,-8.473,224773.0,0
90,29,0,False,False,-8.707,166466.0,1
80,17,0,False,False,-8.302,233200.0,0
3,74,1,False,False,-3.68,250189.0,1
99,22,0,False,False,-15.64,190040.0,0
98,47,0,False,False,-12.035,163920.0,0
90,5,0,False,False,-13.348,191066.0,0
80,42,0,False,False,-9.006,223693.0,0
93,38,1,False,False,-5.565,249107.0,0
99,38,0,False,False,-7.225,141720.0,1
90,42,0,False,False,-8.21,215093.0,0
77,39,0,False,False,-5.381,237373.0,0
93,19,0,False,False,-12.623,159800.0,0
87,38,0,False,False,-12.741,319493.0,0
83,53,0,False,True,-10.379,161906.0,1
60,18,0,False,False,-10.018,270345.0,1
81,1,0,False,False,-7.518,162632.0,0
93,38,0,True,False,-10.322,223573.0,0
61,66,0,True,False,-7.142,240956.0,0
89,42,1,False,False,-12.817,233400.0,0
73,32,0,False,False,-6.121,238013.0,1
18,73,1,True,False,-8.558,181573.0,0
90,6,0,False,False,-11.019,138133.0,1
100,3,0,False,False,-2.402,147040.0,0
90,3,0,False,False,-10.586,136440.0,0
19,45,0,False,False,-11.53,334340.125,0
81,17,0,False,False,-8.34,119733.0,0
87,42,0,False,False,-8.21,215093.0,0
77,42,0,False,False,-8.21,215093.0,0
90,33,0,False,False,-7.419,164866.0,1
82,46,0,False,False,-8.683,293933.0,0
84,1,0,False,False,-15.726,280853.0,0
74,42,0,False,True,-8.21,215093.0,0
78,22,0,False,False,-10.862,147360.0,0
78,46,0,False,False,-6.724,219600.0,0
78,70,1,True,False,-2.494,161507.0,0
86,6,0,False,False,-13.138,225266.0,0
99,4,0,False,True,-10.399,127440.0,0
74,57,1,False,False,-13.398,225973.0,1
87,0,0,False,False,-11.316,241440.0,0
82,33,0,False,False,-10.881,235506.0,0
98,51,0,False,False,-12.352,203333.0,1
70,44,0,False,False,-10.675,155666.0,1
65,30,0,False,False,-9.955,326306.0,0
93,60,0,False,False,-6.145,227560.0,0
68,38,0,False,False,-9.032,312946.0,1
100,40,0,False,False,-13.51,220520.0,1
72,55,0,False,False,-12.752,206066.0,1
99,11,1,False,False,-9.545,206933.0,0
88,30,0,False,False,-11.209,181586.0,0
88,31,0,False,False,-5.352,137773.0,1
90,33,0,False,True,-5.287,202733.0,0
84,26,0,False,False,-11.411,334340.125,0
96,53,0,False,False,-11.611,250226.0,0
83,42,0,False,False,-8.21,215093.0,0
92,53,0,False,False,-10.189,209960.0,0
96,30,0,False,False,-16.501875,141120.0,1
61,57,0,False,False,-5.816,214093.0,1
87,42,0,False,False,-8.21,215093.0,0
99,42,0,False,False,-8.21,215093.0,0
59,19,0,False,False,-5.788,178174.0,0
57,34,0,False,False,-8.205,281773.0,0
58,60,0,False,False,-4.227,226933.0,0
77,50,1,False,False,-7.465,323453.0,1
70,43,0,False,True,-9.017,259760.0,0
63,37,0,False,False,-6.303,193893.0,0
91,65,0,False,False,-11.362,177573.0,0
79,61,0,False,False,-11.063,223666.0,1
24,38,0,False,False,-7.932,270893.0,1
84,63,1,False,False,-4.626,197800.0,1
83,47,0,False,True,-9.26,167666.0,0
88,2,0,False,False,-12.185,146426.0,0
93,55,0,False,True,-3.288,194173.0,0
94,73,0,False,False,-4.023,227333.0,1
90,36,0,False,False,-12.481,208426.0,0
59,59,0,False,False,-8.072,259000.0,1
90,26,1,False,False,-4.23,205427.0,0
93,52,0,False,False,-14.539,165333.0,1
87,55,0,False,False,-13.698,274560.0,0
99,22,0,False,False,-3.899,227600.0,0
100,42,0,False,True,-8.21,215093.0,0
96,42,0,False,False,-8.21,215093.0,0
88,51,1,False,False,-3.902,177520.0,0
